Year,Date,Civil Twilight Start,Sunrise,Local Noon,Sunset,Civil Twilight End,Day,Sky,Total
2017,21-Oct,6:11,6:43,11:57,17:10,17:42,10.44,1.08,11.53
2017,22-Oct,6:12,6:45,11:57,17:08,17:41,10.39,1.08,11.47
2017,23-Oct,6:14,6:47,11:57,17:06,17:39,10.33,1.09,11.42
2017,24-Oct,6:15,6:48,11:57,17:04,17:37,10.27,1.09,11.36
2017,25-Oct,6:17,6:50,11:57,17:03,17:35,10.21,1.09,11.31
2017,26-Oct,6:19,6:51,11:56,17:01,17:34,10.16,1.1,11.25
2017,27-Oct,6:20,6:53,11:56,16:59,17:32,10.1,1.1,11.2
2017,28-Oct,6:22,6:55,11:56,16:57,17:30,10.05,1.1,11.15
2017,29-Oct,6:23,6:56,11:56,16:56,17:29,9.99,1.1,11.09
2017,30-Oct,6:25,6:58,11:56,16:54,17:27,9.93,1.11,11.04
2017,31-Oct,6:26,6:59,11:56,16:52,17:25,9.88,1.11,10.99
2017,1-Nov,6:28,7:01,11:56,16:51,17:24,9.82,1.11,10.94
2017,2-Nov,6:29,7:03,11:56,16:49,17:22,9.77,1.12,10.89
2017,3-Nov,6:31,7:04,11:56,16:47,17:21,9.72,1.12,10.84
2017,4-Nov,6:32,7:06,11:56,16:46,17:19,9.66,1.12,10.79
2017,5-Nov,6:34,7:08,11:56,16:44,17:18,9.61,1.13,10.74
2017,6-Nov,6:35,7:09,11:56,16:43,17:17,9.56,1.13,10.69
2017,7-Nov,6:37,7:11,11:56,16:41,17:15,9.51,1.13,10.64
2017,8-Nov,6:38,7:12,11:56,16:40,17:14,9.46,1.14,10.59
2017,9-Nov,6:40,7:14,11:56,16:38,17:12,9.4,1.14,10.55
2017,10-Nov,6:41,7:16,11:57,16:37,17:11,9.35,1.15,10.5
2017,11-Nov,6:43,7:17,11:57,16:36,17:10,9.31,1.15,10.45
2017,12-Nov,6:44,7:19,11:57,16:34,17:09,9.26,1.15,10.41
2017,13-Nov,6:46,7:20,11:57,16:33,17:08,9.21,1.16,10.36
2017,14-Nov,6:47,7:22,11:57,16:32,17:06,9.16,1.16,10.32
2017,15-Nov,6:49,7:24,11:57,16:30,17:05,9.11,1.16,10.28
2017,16-Nov,6:50,7:25,11:57,16:29,17:04,9.07,1.17,10.24
2017,17-Nov,6:51,7:27,11:58,16:28,17:03,9.02,1.17,10.2
2017,18-Nov,6:53,7:28,11:58,16:27,17:02,8.98,1.18,10.16
2017,19-Nov,6:54,7:30,11:58,16:26,17:01,8.94,1.18,10.12
2017,20-Nov,6:56,7:31,11:58,16:25,17:00,8.89,1.18,10.08
2017,21-Nov,6:57,7:33,11:59,16:24,16:59,8.85,1.19,10.04
2017,22-Nov,6:59,7:34,11:59,16:23,16:59,8.81,1.19,10
2017,23-Nov,7:00,7:36,11:59,16:22,16:58,8.77,1.19,9.97
2017,24-Nov,7:01,7:37,11:59,16:21,16:57,8.73,1.2,9.93
2017,25-Nov,7:03,7:39,12:00,16:20,16:56,8.7,1.2,9.9
2017,26-Nov,7:04,7:40,12:00,16:20,16:56,8.66,1.21,9.86
2017,27-Nov,7:05,7:41,12:00,16:19,16:55,8.62,1.21,9.83
2017,28-Nov,7:06,7:43,12:01,16:18,16:55,8.59,1.21,9.8
2017,29-Nov,7:08,7:44,12:01,16:18,16:54,8.56,1.22,9.77
2017,30-Nov,7:09,7:45,12:01,16:17,16:54,8.53,1.22,9.74
2017,1-Dec,7:10,7:47,12:02,16:16,16:53,8.5,1.22,9.72
2017,2-Dec,7:11,7:48,12:02,16:16,16:53,8.47,1.22,9.69
2017,3-Dec,7:12,7:49,12:03,16:16,16:52,8.44,1.23,9.67
2017,4-Dec,7:14,7:50,12:03,16:15,16:52,8.41,1.23,9.64
2017,5-Dec,7:15,7:52,12:03,16:15,16:52,8.39,1.23,9.62
2017,6-Dec,7:16,7:53,12:04,16:15,16:52,8.36,1.24,9.6
2017,7-Dec,7:17,7:54,12:04,16:14,16:51,8.34,1.24,9.58
2017,8-Dec,7:18,7:55,12:05,16:14,16:51,8.32,1.24,9.56
2017,9-Dec,7:19,7:56,12:05,16:14,16:51,8.3,1.24,9.54
2017,10-Dec,7:20,7:57,12:06,16:14,16:51,8.28,1.24,9.53
2017,11-Dec,7:21,7:58,12:06,16:14,16:51,8.27,1.25,9.51
2017,12-Dec,7:21,7:59,12:06,16:14,16:51,8.25,1.25,9.5
2017,13-Dec,7:22,8:00,12:07,16:14,16:51,8.24,1.25,9.49
2017,14-Dec,7:23,8:01,12:07,16:14,16:52,8.22,1.25,9.48
2017,15-Dec,7:24,8:01,12:08,16:14,16:52,8.21,1.25,9.47
2017,16-Dec,7:25,8:02,12:08,16:15,16:52,8.21,1.25,9.46
2017,17-Dec,7:25,8:03,12:09,16:15,16:52,8.2,1.25,9.45
2017,18-Dec,7:26,8:04,12:09,16:15,16:53,8.19,1.25,9.45
2017,19-Dec,7:27,8:04,12:10,16:16,16:53,8.19,1.26,9.44
2017,20-Dec,7:27,8:05,12:10,16:16,16:54,8.19,1.26,9.44
2017,21-Dec,7:28,8:05,12:11,16:16,16:54,8.19,1.26,9.44
2017,22-Dec,7:28,8:06,12:11,16:17,16:55,8.19,1.26,9.44
2017,23-Dec,7:28,8:06,12:12,16:18,16:55,8.19,1.25,9.45
2017,24-Dec,7:29,8:07,12:12,16:18,16:56,8.2,1.25,9.45
2017,25-Dec,7:29,8:07,12:13,16:19,16:57,8.2,1.25,9.45
2017,26-Dec,7:30,8:07,12:13,16:20,16:57,8.21,1.25,9.46
2017,27-Dec,7:30,8:07,12:14,16:20,16:58,8.22,1.25,9.47
2017,28-Dec,7:30,8:07,12:14,16:21,16:59,8.23,1.25,9.48
2017,29-Dec,7:30,8:08,12:15,16:22,17:00,8.24,1.25,9.49
2017,30-Dec,7:30,8:08,12:15,16:23,17:00,8.25,1.25,9.5
2017,31-Dec,7:30,8:08,12:16,16:24,17:01,8.27,1.25,9.52
2016,1-Jan,7:30,8:08,12:16,16:24,17:02,8.28,1.25,9.52
2016,2-Jan,7:30,8:08,12:16,16:25,17:03,8.3,1.24,9.54
2016,3-Jan,7:30,8:08,12:17,16:26,17:04,8.32,1.24,9.56
2016,4-Jan,7:30,8:07,12:17,16:28,17:05,8.34,1.24,9.57
2016,5-Jan,7:30,8:07,12:18,16:29,17:06,8.36,1.24,9.59
2016,6-Jan,7:30,8:07,12:18,16:30,17:07,8.38,1.23,9.62
2016,7-Jan,7:30,8:07,12:19,16:31,17:08,8.41,1.23,9.64
2016,8-Jan,7:29,8:06,12:19,16:32,17:09,8.43,1.23,9.66
2016,9-Jan,7:29,8:06,12:20,16:34,17:10,8.46,1.23,9.69
2016,10-Jan,7:29,8:05,12:20,16:35,17:11,8.49,1.22,9.71
2016,11-Jan,7:28,8:05,12:20,16:36,17:13,8.52,1.22,9.74
2016,12-Jan,7:28,8:04,12:21,16:37,17:14,8.55,1.22,9.77
2016,13-Jan,7:27,8:04,12:21,16:39,17:15,8.59,1.21,9.8
2016,14-Jan,7:27,8:03,12:21,16:40,17:17,8.62,1.21,9.83
2016,15-Jan,7:26,8:02,12:22,16:42,17:18,8.66,1.21,9.86
2016,16-Jan,7:26,8:02,12:22,16:43,17:19,8.69,1.2,9.89
2016,17-Jan,7:25,8:01,12:23,16:45,17:21,8.73,1.2,9.93
2016,18-Jan,7:24,8:00,12:23,16:46,17:22,8.77,1.19,9.96
2016,19-Jan,7:23,7:59,12:23,16:48,17:23,8.81,1.19,10
2016,20-Jan,7:23,7:58,12:23,16:49,17:25,8.85,1.19,10.04
2016,21-Jan,7:22,7:57,12:24,16:51,17:26,8.89,1.18,10.07
2016,22-Jan,7:21,7:56,12:24,16:52,17:28,8.93,1.18,10.11
2016,23-Jan,7:20,7:55,12:24,16:54,17:29,8.98,1.18,10.15
2016,24-Jan,7:19,7:54,12:25,16:55,17:31,9.02,1.17,10.19
2016,25-Jan,7:18,7:53,12:25,16:57,17:32,9.07,1.17,10.23
2016,26-Jan,7:17,7:52,12:25,16:59,17:34,9.11,1.16,10.28
2016,27-Jan,7:16,7:51,12:25,17:00,17:35,9.16,1.16,10.32
2016,28-Jan,7:15,7:49,12:25,17:02,17:37,9.21,1.16,10.36
2016,29-Jan,7:14,7:48,12:26,17:04,17:38,9.26,1.15,10.41
2016,30-Jan,7:12,7:47,12:26,17:05,17:40,9.31,1.15,10.45
2016,31-Jan,7:11,7:45,12:26,17:07,17:41,9.36,1.15,10.5
2016,1-Feb,7:10,7:44,12:26,17:09,17:43,9.41,1.14,10.55
2016,2-Feb,7:09,7:43,12:26,17:10,17:44,9.46,1.14,10.59
2016,3-Feb,7:07,7:41,12:26,17:12,17:46,9.51,1.13,10.64
2016,4-Feb,7:06,7:40,12:26,17:14,17:47,9.56,1.13,10.69
2016,5-Feb,7:05,7:38,12:26,17:15,17:49,9.61,1.13,10.74
2016,6-Feb,7:03,7:37,12:27,17:17,17:51,9.67,1.12,10.79
2016,7-Feb,7:02,7:35,12:27,17:19,17:52,9.72,1.12,10.84
2016,8-Feb,7:00,7:34,12:27,17:20,17:54,9.78,1.12,10.89
2016,9-Feb,6:59,7:32,12:27,17:22,17:55,9.83,1.11,10.94
2016,10-Feb,6:57,7:30,12:27,17:24,17:57,9.89,1.11,11
2016,11-Feb,6:56,7:29,12:27,17:25,17:58,9.94,1.11,11.05
2016,12-Feb,6:54,7:27,12:27,17:27,18:00,10,1.1,11.1
2016,13-Feb,6:52,7:25,12:27,17:29,18:02,10.05,1.1,11.15
2016,14-Feb,6:51,7:24,12:27,17:30,18:03,10.11,1.1,11.21
2016,15-Feb,6:49,7:22,12:27,17:32,18:05,10.17,1.09,11.26
2016,16-Feb,6:47,7:20,12:27,17:34,18:06,10.23,1.09,11.32
2016,17-Feb,6:46,7:18,12:26,17:35,18:08,10.28,1.09,11.37
2016,18-Feb,6:44,7:17,12:26,17:37,18:10,10.34,1.09,11.43
2016,19-Feb,6:42,7:15,12:26,17:39,18:11,10.4,1.08,11.48
2016,20-Feb,6:40,7:13,12:26,17:40,18:13,10.46,1.08,11.54
2016,21-Feb,6:39,7:11,12:26,17:42,18:14,10.52,1.08,11.6
2016,22-Feb,6:37,7:09,12:26,17:44,18:16,10.58,1.08,11.65
2016,23-Feb,6:35,7:07,12:26,17:45,18:18,10.64,1.07,11.71
2016,24-Feb,6:33,7:05,12:26,17:47,18:19,10.69,1.07,11.77
2016,25-Feb,6:31,7:03,12:26,17:49,18:21,10.75,1.07,11.82
2016,26-Feb,6:29,7:01,12:25,17:50,18:22,10.81,1.07,11.88
2016,27-Feb,6:27,6:59,12:25,17:52,18:24,10.87,1.07,11.94
2016,28-Feb,6:25,6:57,12:25,17:53,18:25,10.93,1.07,12
2016,Feb-29,6:24,6:55,12:25,17:55,18:27,10.99,1.06,12.06
2016,1-Mar,6:22,6:53,12:25,17:57,18:29,11.05,1.06,12.12
2016,2-Mar,6:20,6:51,12:24,17:58,18:30,11.11,1.06,12.18
2016,3-Mar,6:18,6:49,12:24,18:00,18:32,11.17,1.06,12.24
2016,4-Mar,6:16,6:47,12:24,18:01,18:33,11.24,1.06,12.29
2016,5-Mar,6:14,6:45,12:24,18:03,18:35,11.3,1.06,12.35
2016,6-Mar,6:12,6:43,12:24,18:05,18:36,11.36,1.06,12.41
2016,7-Mar,6:10,6:41,12:23,18:06,18:38,11.42,1.06,12.47
2016,8-Mar,6:07,6:39,12:23,18:08,18:40,11.48,1.06,12.53
2016,9-Mar,6:05,6:37,12:23,18:09,18:41,11.54,1.06,12.6
2016,10-Mar,6:03,6:35,12:23,18:11,18:43,11.6,1.06,12.66
2016,11-Mar,6:01,6:33,12:22,18:13,18:44,11.66,1.05,12.72
2016,12-Mar,5:59,6:31,12:22,18:14,18:46,11.72,1.05,12.78
2016,13-Mar,5:57,6:29,12:22,18:16,18:47,11.78,1.05,12.84
2016,14-Mar,5:55,6:27,12:21,18:17,18:49,11.84,1.05,12.9
2016,15-Mar,5:53,6:24,12:21,18:19,18:51,11.91,1.05,12.96
2016,16-Mar,5:51,6:22,12:21,18:20,18:52,11.97,1.06,13.02
2016,17-Mar,5:49,6:20,12:21,18:22,18:54,12.03,1.06,13.08
2016,18-Mar,5:46,6:18,12:20,18:23,18:55,12.09,1.06,13.15
2016,19-Mar,5:44,6:16,12:20,18:25,18:57,12.15,1.06,13.21
2016,20-Mar,5:42,6:14,12:20,18:27,18:58,12.21,1.06,13.27
2016,21-Mar,5:40,6:12,12:19,18:28,19:00,12.27,1.06,13.33
2016,22-Mar,5:38,6:10,12:19,18:30,19:01,12.33,1.06,13.39
2016,23-Mar,5:36,6:07,12:19,18:31,19:03,12.4,1.06,13.46
2016,24-Mar,5:33,6:05,12:19,18:33,19:05,12.46,1.06,13.52
2016,25-Mar,5:31,6:03,12:18,18:34,19:06,12.52,1.06,13.58
2016,26-Mar,5:29,6:01,12:18,18:36,19:08,12.58,1.07,13.64
2016,27-Mar,5:27,5:59,12:18,18:37,19:09,12.64,1.07,13.71
2016,28-Mar,5:25,5:57,12:17,18:39,19:11,12.7,1.07,13.77
2016,29-Mar,5:23,5:55,12:17,18:40,19:13,12.76,1.07,13.83
2016,30-Mar,5:20,5:53,12:17,18:42,19:14,12.82,1.07,13.89
2016,31-Mar,5:18,5:50,12:16,18:43,19:16,12.88,1.07,13.96
2016,1-Apr,5:16,5:48,12:16,18:45,19:17,12.94,1.08,14.02
2016,2-Apr,5:14,5:46,12:16,18:46,19:19,13,1.08,14.08
2016,3-Apr,5:12,5:44,12:16,18:48,19:20,13.06,1.08,14.15
2016,4-Apr,5:10,5:42,12:15,18:49,19:22,13.12,1.08,14.21
2016,5-Apr,5:07,5:40,12:15,18:51,19:24,13.18,1.09,14.27
2016,6-Apr,5:05,5:38,12:15,18:52,19:25,13.24,1.09,14.33
2016,7-Apr,5:03,5:36,12:14,18:54,19:27,13.3,1.09,14.4
2016,8-Apr,5:01,5:34,12:14,18:56,19:28,13.36,1.1,14.46
2016,9-Apr,4:59,5:32,12:14,18:57,19:30,13.42,1.1,14.52
2016,10-Apr,4:57,5:30,12:14,18:59,19:32,13.48,1.1,14.59
2016,11-Apr,4:54,5:28,12:13,19:00,19:33,13.54,1.11,14.65
2016,12-Apr,4:52,5:26,12:13,19:02,19:35,13.6,1.11,14.71
2016,13-Apr,4:50,5:24,12:13,19:03,19:37,13.66,1.11,14.77
2016,14-Apr,4:48,5:22,12:13,19:05,19:38,13.72,1.12,14.84
2016,15-Apr,4:46,5:20,12:12,19:06,19:40,13.78,1.12,14.9
2016,16-Apr,4:44,5:18,12:12,19:08,19:42,13.83,1.13,14.96
2016,17-Apr,4:42,5:16,12:12,19:09,19:43,13.89,1.13,15.02
2016,18-Apr,4:40,5:14,12:12,19:11,19:45,13.95,1.13,15.09
2016,19-Apr,4:38,5:12,12:11,19:12,19:46,14.01,1.14,15.15
2016,20-Apr,4:36,5:10,12:11,19:14,19:48,14.07,1.14,15.21
2016,21-Apr,4:34,5:08,12:11,19:15,19:50,14.12,1.15,15.27
2016,22-Apr,4:31,5:06,12:11,19:17,19:51,14.18,1.15,15.33
2016,23-Apr,4:29,5:04,12:11,19:18,19:53,14.24,1.16,15.39
2016,24-Apr,4:27,5:02,12:11,19:20,19:55,14.29,1.16,15.45
2016,25-Apr,4:25,5:00,12:10,19:21,19:56,14.35,1.17,15.52
2016,26-Apr,4:23,4:59,12:10,19:23,19:58,14.4,1.17,15.58
2016,27-Apr,4:22,4:57,12:10,19:24,20:00,14.46,1.18,15.64
2016,28-Apr,4:20,4:55,12:10,19:26,20:01,14.51,1.18,15.7
2016,29-Apr,4:18,4:53,12:10,19:27,20:03,14.57,1.19,15.76
2016,30-Apr,4:16,4:52,12:10,19:29,20:05,14.62,1.2,15.82
2016,1-May,4:14,4:50,12:10,19:30,20:06,14.67,1.2,15.87
2016,2-May,4:12,4:48,12:09,19:32,20:08,14.73,1.21,15.93
2016,3-May,4:10,4:46,12:09,19:33,20:10,14.78,1.21,15.99
2016,4-May,4:08,4:45,12:09,19:35,20:11,14.83,1.22,16.05
2016,5-May,4:07,4:43,12:09,19:36,20:13,14.88,1.22,16.11
2016,6-May,4:05,4:42,12:09,19:38,20:15,14.93,1.23,16.16
2016,7-May,4:03,4:40,12:09,19:39,20:16,14.98,1.24,16.22
2016,8-May,4:01,4:38,12:09,19:40,20:18,15.03,1.24,16.28
2016,9-May,4:00,4:37,12:09,19:42,20:19,15.08,1.25,16.33
2016,10-May,3:58,4:35,12:09,19:43,20:21,15.13,1.26,16.39
2016,11-May,3:56,4:34,12:09,19:45,20:23,15.18,1.26,16.44
2016,12-May,3:55,4:33,12:09,19:46,20:24,15.22,1.27,16.49
2016,13-May,3:53,4:31,12:09,19:47,20:26,15.27,1.27,16.55
2016,14-May,3:51,4:30,12:09,19:49,20:27,15.32,1.28,16.6
2016,15-May,3:50,4:28,12:09,19:50,20:29,15.36,1.29,16.65
2016,16-May,3:48,4:27,12:09,19:51,20:30,15.41,1.29,16.7
2016,17-May,3:47,4:26,12:09,19:53,20:32,15.45,1.3,16.75
2016,18-May,3:46,4:25,12:09,19:54,20:33,15.49,1.31,16.8
2016,19-May,3:44,4:23,12:09,19:55,20:35,15.53,1.31,16.85
2016,20-May,3:43,4:22,12:09,19:57,20:36,15.57,1.32,16.89
2016,21-May,3:41,4:21,12:09,19:58,20:38,15.61,1.33,16.94
2016,22-May,3:40,4:20,12:09,19:59,20:39,15.65,1.33,16.98
2016,23-May,3:39,4:19,12:09,20:00,20:41,15.69,1.34,17.03
2016,24-May,3:38,4:18,12:09,20:02,20:42,15.73,1.34,17.07
2016,25-May,3:37,4:17,12:10,20:03,20:43,15.76,1.35,17.11
2016,26-May,3:36,4:16,12:10,20:04,20:45,15.8,1.36,17.15
2016,27-May,3:34,4:15,12:10,20:05,20:46,15.83,1.36,17.19
2016,28-May,3:33,4:14,12:10,20:06,20:47,15.86,1.37,17.23
2016,29-May,3:32,4:14,12:10,20:07,20:48,15.89,1.37,17.27
2016,30-May,3:31,4:13,12:10,20:08,20:50,15.92,1.38,17.3
2016,31-May,3:31,4:12,12:10,20:09,20:51,15.95,1.38,17.34
2016,1-Jun,3:30,4:11,12:10,20:10,20:52,15.98,1.39,17.37
2016,2-Jun,3:29,4:11,12:11,20:11,20:53,16.01,1.39,17.4
2016,3-Jun,3:28,4:10,12:11,20:12,20:54,16.03,1.4,17.43
2016,4-Jun,3:28,4:10,12:11,20:13,20:55,16.06,1.4,17.46
2016,5-Jun,3:27,4:09,12:11,20:14,20:56,16.08,1.41,17.49
2016,6-Jun,3:26,4:09,12:11,20:15,20:57,16.1,1.41,17.51
2016,7-Jun,3:26,4:08,12:12,20:15,20:58,16.12,1.42,17.54
2016,8-Jun,3:25,4:08,12:12,20:16,20:59,16.14,1.42,17.56
2016,9-Jun,3:25,4:07,12:12,20:17,20:59,16.15,1.42,17.58
2016,10-Jun,3:24,4:07,12:12,20:17,21:00,16.17,1.43,17.6
2016,11-Jun,3:24,4:07,12:12,20:18,21:01,16.18,1.43,17.61
2016,12-Jun,3:24,4:07,12:13,20:19,21:02,16.2,1.43,17.63
2016,13-Jun,3:24,4:07,12:13,20:19,21:02,16.21,1.43,17.64
2016,14-Jun,3:23,4:07,12:13,20:20,21:03,16.22,1.44,17.65
2016,15-Jun,3:23,4:06,12:13,20:20,21:03,16.23,1.44,17.66
2016,16-Jun,3:23,4:06,12:13,20:20,21:04,16.23,1.44,17.67
2016,17-Jun,3:23,4:07,12:14,20:21,21:04,16.24,1.44,17.68
2016,18-Jun,3:23,4:07,12:14,20:21,21:04,16.24,1.44,17.68
2016,19-Jun,3:23,4:07,12:14,20:21,21:05,16.24,1.44,17.69
2016,20-Jun,3:24,4:07,12:14,20:22,21:05,16.25,1.44,17.69
2016,21-Jun,3:24,4:07,12:14,20:22,21:05,16.24,1.44,17.69
2016,22-Jun,3:24,4:07,12:15,20:22,21:05,16.24,1.44,17.68
2016,23-Jun,3:24,4:08,12:15,20:22,21:05,16.24,1.44,17.68
2016,24-Jun,3:25,4:08,12:15,20:22,21:05,16.23,1.44,17.67
2016,25-Jun,3:25,4:08,12:15,20:22,21:05,16.23,1.44,17.67
2016,26-Jun,3:26,4:09,12:16,20:22,21:05,16.22,1.44,17.66
2016,27-Jun,3:26,4:09,12:16,20:22,21:05,16.21,1.44,17.64
2016,28-Jun,3:27,4:10,12:16,20:22,21:05,16.2,1.43,17.63
2016,29-Jun,3:27,4:10,12:16,20:22,21:04,16.19,1.43,17.62
2016,30-Jun,3:28,4:11,12:16,20:21,21:04,16.17,1.43,17.6
2016,1-Jul,3:29,4:12,12:17,20:21,21:04,16.16,1.42,17.58
2016,2-Jul,3:30,4:12,12:17,20:21,21:03,16.14,1.42,17.56
2016,3-Jul,3:30,4:13,12:17,20:20,21:03,16.12,1.42,17.54
2016,4-Jul,3:31,4:14,12:17,20:20,21:02,16.1,1.41,17.52
2016,5-Jul,3:32,4:15,12:17,20:19,21:02,16.08,1.41,17.49
2016,6-Jul,3:33,4:15,12:17,20:19,21:01,16.06,1.41,17.46
2016,7-Jul,3:34,4:16,12:18,20:18,21:00,16.04,1.4,17.44
2016,8-Jul,3:35,4:17,12:18,20:18,21:00,16.01,1.4,17.41
2016,9-Jul,3:36,4:18,12:18,20:17,20:59,15.99,1.39,17.38
2016,10-Jul,3:37,4:19,12:18,20:16,20:58,15.96,1.39,17.34
2016,11-Jul,3:38,4:20,12:18,20:16,20:57,15.93,1.38,17.31
2016,12-Jul,3:40,4:21,12:18,20:15,20:56,15.9,1.38,17.28
2016,13-Jul,3:41,4:22,12:18,20:14,20:55,15.87,1.37,17.24
2016,14-Jul,3:42,4:23,12:18,20:13,20:54,15.84,1.36,17.2
2016,15-Jul,3:43,4:24,12:19,20:12,20:53,15.8,1.36,17.16
2016,16-Jul,3:45,4:25,12:19,20:11,20:52,15.77,1.35,17.12
2016,17-Jul,3:46,4:26,12:19,20:10,20:51,15.74,1.35,17.08
2016,18-Jul,3:47,4:27,12:19,20:09,20:50,15.7,1.34,17.04
2016,19-Jul,3:49,4:29,12:19,20:08,20:48,15.66,1.33,17
2016,20-Jul,3:50,4:30,12:19,20:07,20:47,15.62,1.33,16.95
2016,21-Jul,3:51,4:31,12:19,20:06,20:46,15.58,1.32,16.91
2016,22-Jul,3:53,4:32,12:19,20:05,20:44,15.54,1.32,16.86
2016,23-Jul,3:54,4:34,12:19,20:04,20:43,15.5,1.31,16.81
2016,24-Jul,3:56,4:35,12:19,20:02,20:41,15.46,1.3,16.76
2016,25-Jul,3:57,4:36,12:19,20:01,20:40,15.42,1.3,16.72
2016,26-Jul,3:59,4:37,12:19,20:00,20:38,15.38,1.29,16.67
2016,27-Jul,4:00,4:39,12:19,19:59,20:37,15.33,1.28,16.62
2016,28-Jul,4:02,4:40,12:19,19:57,20:35,15.29,1.28,16.56
2016,29-Jul,4:03,4:41,12:19,19:56,20:34,15.24,1.27,16.51
2016,30-Jul,4:05,4:43,12:19,19:54,20:32,15.2,1.26,16.46
2016,31-Jul,4:06,4:44,12:19,19:53,20:30,15.15,1.26,16.41
2016,1-Aug,4:08,4:45,12:19,19:51,20:29,15.1,1.25,16.35
2016,2-Aug,4:09,4:47,12:19,19:50,20:27,15.05,1.25,16.3
2016,3-Aug,4:11,4:48,12:19,19:48,20:25,15,1.24,16.24
2016,4-Aug,4:12,4:49,12:19,19:47,20:24,14.95,1.23,16.19
2016,5-Aug,4:14,4:51,12:18,19:45,20:22,14.9,1.23,16.13
2016,6-Aug,4:15,4:52,12:18,19:43,20:20,14.85,1.22,16.07
2016,7-Aug,4:17,4:54,12:18,19:42,20:18,14.8,1.22,16.02
2016,8-Aug,4:19,4:55,12:18,19:40,20:16,14.75,1.21,15.96
2016,9-Aug,4:20,4:56,12:18,19:38,20:14,14.7,1.2,15.9
2016,10-Aug,4:22,4:58,12:18,19:37,20:12,14.65,1.2,15.84
2016,11-Aug,4:23,4:59,12:18,19:35,20:11,14.59,1.19,15.79
2016,12-Aug,4:25,5:01,12:17,19:33,20:09,14.54,1.19,15.73
2016,13-Aug,4:27,5:02,12:17,19:31,20:07,14.49,1.18,15.67
2016,14-Aug,4:28,5:04,12:17,19:29,20:05,14.43,1.18,15.61
2016,15-Aug,4:30,5:05,12:17,19:28,20:03,14.38,1.17,15.55
2016,16-Aug,4:31,5:06,12:17,19:26,20:01,14.32,1.17,15.49
2016,17-Aug,4:33,5:08,12:16,19:24,19:59,14.27,1.16,15.43
2016,18-Aug,4:35,5:09,12:16,19:22,19:57,14.21,1.16,15.37
2016,19-Aug,4:36,5:11,12:16,19:20,19:55,14.16,1.15,15.31
2016,20-Aug,4:38,5:12,12:16,19:18,19:53,14.1,1.15,15.25
2016,21-Aug,4:39,5:14,12:15,19:16,19:50,14.04,1.14,15.19
2016,22-Aug,4:41,5:15,12:15,19:14,19:48,13.99,1.14,15.12
2016,23-Aug,4:42,5:17,12:15,19:12,19:46,13.93,1.13,15.06
2016,24-Aug,4:44,5:18,12:15,19:10,19:44,13.87,1.13,15
2016,25-Aug,4:46,5:19,12:14,19:08,19:42,13.82,1.12,14.94
2016,26-Aug,4:47,5:21,12:14,19:06,19:40,13.76,1.12,14.88
2016,27-Aug,4:49,5:22,12:14,19:04,19:38,13.7,1.12,14.82
2016,28-Aug,4:50,5:24,12:13,19:02,19:36,13.64,1.11,14.76
2016,29-Aug,4:52,5:25,12:13,19:00,19:33,13.58,1.11,14.69
2016,30-Aug,4:53,5:27,12:13,18:58,19:31,13.53,1.11,14.63
2016,31-Aug,4:55,5:28,12:13,18:56,19:29,13.47,1.1,14.57
2016,1-Sep,4:56,5:29,12:12,18:54,19:27,13.41,1.1,14.51
2016,2-Sep,4:58,5:31,12:12,18:52,19:25,13.35,1.1,14.45
2016,3-Sep,5:00,5:32,12:12,18:50,19:23,13.29,1.09,14.38
2016,4-Sep,5:01,5:34,12:11,18:48,19:20,13.23,1.09,14.32
2016,5-Sep,5:03,5:35,12:11,18:46,19:18,13.17,1.09,14.26
2016,6-Sep,5:04,5:37,12:11,18:44,19:16,13.11,1.08,14.2
2016,7-Sep,5:06,5:38,12:10,18:41,19:14,13.06,1.08,14.14
2016,8-Sep,5:07,5:40,12:10,18:39,19:12,13,1.08,14.07
2016,9-Sep,5:09,5:41,12:10,18:37,19:09,12.94,1.08,14.01
2016,10-Sep,5:10,5:42,12:09,18:35,19:07,12.88,1.07,13.95
2016,11-Sep,5:12,5:44,12:09,18:33,19:05,12.82,1.07,13.89
2016,12-Sep,5:13,5:45,12:09,18:31,19:03,12.76,1.07,13.83
2016,13-Sep,5:15,5:47,12:08,18:29,19:01,12.7,1.07,13.77
2016,14-Sep,5:16,5:48,12:08,18:26,18:58,12.64,1.07,13.7
2016,15-Sep,5:18,5:50,12:07,18:24,18:56,12.58,1.07,13.64
2016,16-Sep,5:19,5:51,12:07,18:22,18:54,12.52,1.06,13.58
2016,17-Sep,5:21,5:53,12:07,18:20,18:52,12.46,1.06,13.52
2016,18-Sep,5:22,5:54,12:06,18:18,18:50,12.4,1.06,13.46
2016,19-Sep,5:24,5:55,12:06,18:16,18:47,12.34,1.06,13.4
2016,20-Sep,5:25,5:57,12:06,18:13,18:45,12.28,1.06,13.34
2016,21-Sep,5:27,5:58,12:05,18:11,18:43,12.22,1.06,13.27
2016,22-Sep,5:28,6:00,12:05,18:09,18:41,12.16,1.06,13.21
2016,23-Sep,5:30,6:01,12:05,18:07,18:39,12.1,1.06,13.15
2016,24-Sep,5:31,6:03,12:04,18:05,18:37,12.04,1.06,13.09
2016,25-Sep,5:33,6:04,12:04,18:03,18:34,11.98,1.06,13.03
2016,26-Sep,5:34,6:06,12:04,18:01,18:32,11.92,1.06,12.97
